signal_timestamp,regime,volatility_expansion_metrics,theoretical_entry,actual_option_selected,bid,ask,spread,midpoint,paper_fill,MFE,MAE,exit_reason,expected_R,realized_R
2024-05-03 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.83,150.0,150.41,13.33,36.42,STOP_LOSS,-1.0,-1.02
2024-05-03 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.84,150.0,150.42,5.7,8.9,STOP_LOSS,-1.0,-1.11
2024-05-03 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.03,150.0,150.52,0.0,6.0,STOP_LOSS,-1.0,-1.21
2024-05-03 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.01,150.0,150.51,0.0,17.35,STOP_LOSS,-1.0,-1.08
2024-05-09 10:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.04,150.0,150.52,49.43,7.92,TARGET,2.0,1.95
2024-05-09 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.96,150.0,150.48,69.02,21.85,TARGET,2.0,1.97
2024-05-09 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.93,150.0,150.46,8.2,13.4,STOP_LOSS,-1.0,-1.08
2024-05-09 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.92,150.0,150.46,12.9,0.0,TARGET,2.0,1.82
2024-05-09 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.92,150.0,150.46,8.18,13.42,STOP_LOSS,-1.0,-1.09
2024-05-09 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.96,150.0,150.48,1.23,7.5,STOP_LOSS,-1.0,-1.17
2024-05-09 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.99,150.0,150.49,1.02,6.6,STOP_LOSS,-1.0,-1.2
2024-05-09 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.05,150.0,150.52,7.35,9.25,STOP_LOSS,-1.0,-1.17
2024-05-09 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.97,150.0,150.48,4.62,8.98,STOP_LOSS,-1.0,-1.19
2024-05-09 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,34.4,4.98,TARGET,2.0,1.94
2024-05-09 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.85,150.0,150.43,37.3,3.05,TARGET,2.0,1.95
2024-05-09 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.92,150.0,150.46,53.6,17.83,EOD_SQUAREOFF,1.22,1.2
2024-05-09 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.05,150.0,150.52,18.52,3.3,TARGET,2.0,1.88
2024-05-09 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,5.88,8.55,STOP_LOSS,-1.0,-1.13
2024-05-09 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.46,150.54,1.08,150.0,150.54,0.0,14.23,STOP_LOSS,-1.0,-1.12
2024-05-09 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.84,150.0,150.42,38.9,16.83,TARGET,2.0,1.96
2024-05-09 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.99,150.0,150.49,8.35,7.0,STOP_LOSS,-1.0,-1.2
2024-05-09 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.82,150.0,150.41,37.45,2.0,TARGET,2.0,1.95
2024-05-13 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.9,150.0,150.45,5.85,23.42,STOP_LOSS,-1.0,-1.04
2024-05-13 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.85,150.0,150.43,14.05,16.02,EOD_SQUAREOFF,-0.06,-0.08
2024-05-13 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.58,150.42,0.83,150.0,150.42,13.65,16.43,STOP_LOSS,-1.0,-1.07
2024-05-13 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.9,150.0,150.45,15.48,14.6,STOP_LOSS,-1.0,-1.09
2024-05-16 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,40.48,34.52,STOP_LOSS,-1.0,-1.03
2024-05-16 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.56,150.44,0.88,150.0,150.44,16.7,0.0,TARGET,2.0,1.82
2024-05-16 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,28.92,37.75,STOP_LOSS,-1.0,-1.04
2024-05-16 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.07,150.0,150.53,20.4,26.8,STOP_LOSS,-1.0,-1.05
2024-05-16 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,4.98,8.02,STOP_LOSS,-1.0,-1.14
2024-05-16 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.05,150.0,150.53,10.98,0.0,TARGET,2.0,1.79
2024-05-16 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.96,150.0,150.48,5.98,16.52,STOP_LOSS,-1.0,-1.12
2024-05-16 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,0.99,150.0,150.5,61.48,66.15,STOP_LOSS,-1.0,-1.02
2024-05-16 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.93,150.0,150.47,14.88,6.15,TARGET,2.0,1.86
2024-05-16 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.84,150.0,150.42,43.45,24.73,STOP_LOSS,-1.0,-1.04
2024-05-16 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.92,150.0,150.46,26.7,0.0,TARGET,2.0,1.92
2024-05-16 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.58,150.42,0.85,150.0,150.42,9.62,31.7,STOP_LOSS,-1.0,-1.03
2024-05-16 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,8.85,17.35,STOP_LOSS,-1.0,-1.08
2024-05-16 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,0.75,8.05,STOP_LOSS,-1.0,-1.19
2024-05-16 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,0.0,36.5,STOP_LOSS,-1.0,-1.03
2024-05-16 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.47,150.53,1.06,150.0,150.53,0.0,19.58,STOP_LOSS,-1.0,-1.15
2024-05-23 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,2.77,23.8,STOP_LOSS,-1.0,-1.06
2024-05-23 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.03,150.0,150.51,39.55,1.55,TARGET,2.0,1.95
2024-05-23 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,13.23,0.0,TARGET,2.0,1.79
2024-05-23 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.87,150.0,150.44,26.5,0.0,TARGET,2.0,1.87
2024-05-23 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.96,150.0,150.48,20.3,5.1,TARGET,2.0,1.85
2024-05-23 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.94,150.0,150.47,50.08,7.83,TARGET,2.0,1.96
2024-05-23 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.89,150.0,150.45,19.2,0.75,TARGET,2.0,1.86
2024-05-23 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.02,150.0,150.51,39.65,5.77,TARGET,2.0,1.95
2024-05-23 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.51,150.49,0.99,150.0,150.49,52.58,17.33,TARGET,2.0,1.96
2024-05-23 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.81,150.0,150.41,5.12,18.45,STOP_LOSS,-1.0,-1.06
2024-05-23 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.02,150.0,150.51,0.0,10.62,STOP_LOSS,-1.0,-1.2
2024-05-23 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,55.75,14.85,TARGET,2.0,1.96
2024-05-23 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,17.4,7.95,TARGET,2.0,1.88
2024-05-23 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.48,150.52,1.04,150.0,150.52,39.3,0.0,TARGET,2.0,1.95
2024-05-23 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.06,150.0,150.53,37.9,10.68,EOD_SQUAREOFF,1.11,1.07
2024-05-23 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.82,150.0,150.41,0.0,14.5,STOP_LOSS,-1.0,-1.11
2024-06-04 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.54,150.46,0.93,150.0,150.46,272.82,0.0,TARGET,2.0,1.99
2024-06-04 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.5,150.5,1.0,150.0,150.5,303.77,98.12,TARGET,2.0,1.99
2024-06-04 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.57,150.43,0.86,150.0,150.43,47.72,0.0,TARGET,2.0,1.95
2024-06-04 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.52,150.48,0.95,150.0,150.48,168.82,33.6,TARGET,2.0,1.99
2024-06-04 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.93,150.0,150.47,301.45,158.3,STOP_LOSS,-1.0,-1.01
2024-06-04 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,154.9,182.0,STOP_LOSS,-1.0,-1.01
2024-06-04 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.46,150.54,1.08,150.0,150.54,0.0,216.55,STOP_LOSS,-1.0,-1.01
2024-06-04 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.53,150.47,0.94,150.0,150.47,38.1,31.18,STOP_LOSS,-1.0,-1.04
2024-06-04 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.55,150.45,0.91,150.0,150.45,63.38,77.07,STOP_LOSS,-1.0,-1.02
2024-06-04 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.82,150.0,150.41,24.93,0.0,TARGET,2.0,1.84
2024-06-04 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.51,150.49,0.98,150.0,150.49,37.33,80.27,STOP_LOSS,-1.0,-1.02
2024-06-04 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.49,150.51,1.03,150.0,150.51,8.4,19.8,STOP_LOSS,-1.0,-1.08
2024-06-04 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.59,150.41,0.83,150.0,150.41,44.25,0.0,TARGET,2.0,1.95
2024-06-04 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.48,150.52,1.03,150.0,150.52,168.25,14.12,EOD_SQUAREOFF,0.61,0.6
2024-06-04 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_PE,149.6,150.4,0.81,150.0,150.4,0.0,90.1,STOP_LOSS,-1.0,-1.01
2024-06-05 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.94,150.0,150.47,177.05,14.8,TARGET,2.0,1.99
2024-06-05 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.06,150.0,150.53,159.78,68.85,EOD_SQUAREOFF,1.73,1.72
2024-06-05 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.95,150.0,150.47,10.08,93.5,STOP_LOSS,-1.0,-1.01
2024-06-05 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.95,150.0,150.48,0.0,11.95,STOP_LOSS,-1.0,-1.09
2024-06-05 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.9,150.0,150.45,59.92,14.33,TARGET,2.0,1.97
2024-06-05 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,30.52,35.35,STOP_LOSS,-1.0,-1.04
2024-06-05 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,0.99,150.0,150.5,16.08,19.73,STOP_LOSS,-1.0,-1.07
2024-06-05 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.58,150.42,0.84,150.0,150.42,3.17,18.65,STOP_LOSS,-1.0,-1.09
2024-06-05 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.58,150.42,0.84,150.0,150.42,122.38,15.12,TARGET,2.0,1.99
2024-06-05 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.56,150.44,0.88,150.0,150.44,51.28,11.8,TARGET,2.0,1.96
2024-06-05 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.5,150.5,1.0,150.0,150.5,51.28,7.72,TARGET,2.0,1.95
2024-06-05 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.07,150.0,150.53,47.38,14.2,TARGET,2.0,1.95
2024-06-05 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.06,150.0,150.53,91.53,28.65,TARGET,2.0,1.98
2024-06-05 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.46,150.54,1.08,150.0,150.54,3.22,22.88,STOP_LOSS,-1.0,-1.15
2024-06-05 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.94,150.0,150.47,66.5,12.4,EOD_SQUAREOFF,0.93,0.91
2024-06-07 10:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.55,150.45,0.9,150.0,150.45,74.6,6.1,TARGET,2.0,1.98
2024-06-07 10:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.47,150.53,1.05,150.0,150.53,64.48,3.75,TARGET,2.0,1.96
2024-06-07 11:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.97,150.0,150.48,35.23,6.42,TARGET,2.0,1.93
2024-06-07 11:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.51,150.49,0.99,150.0,150.49,1.08,18.7,STOP_LOSS,-1.0,-1.06
2024-06-07 11:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.02,150.0,150.51,10.62,0.0,TARGET,2.0,1.8
2024-06-07 11:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.59,150.41,0.82,150.0,150.41,90.43,0.6,TARGET,2.0,1.98
2024-06-07 12:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.85,150.0,150.43,62.98,23.05,TARGET,2.0,1.97
2024-06-07 12:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.53,150.47,0.95,150.0,150.47,0.0,15.62,STOP_LOSS,-1.0,-1.11
2024-06-07 12:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.49,150.51,1.03,150.0,150.51,54.73,29.45,EOD_SQUAREOFF,0.87,0.84
2024-06-07 12:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.58,150.42,0.84,150.0,150.42,15.98,23.12,STOP_LOSS,-1.0,-1.04
2024-06-07 13:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.45,150.55,1.1,150.0,150.55,0.0,17.02,STOP_LOSS,-1.0,-1.09
2024-06-07 13:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.51,150.49,0.98,150.0,150.49,0.0,22.68,STOP_LOSS,-1.0,-1.06
2024-06-07 13:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.85,150.0,150.43,30.05,1.67,TARGET,2.0,1.93
2024-06-07 13:45:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.57,150.43,0.85,150.0,150.43,47.98,16.23,EOD_SQUAREOFF,0.95,0.92
2024-06-07 14:00:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.96,150.0,150.48,10.3,4.4,TARGET,2.0,1.81
2024-06-07 14:15:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.54,150.46,0.92,150.0,150.46,38.02,9.53,EOD_SQUAREOFF,0.61,0.57
2024-06-07 14:30:00,VOL_EXPANSION,VALID,150.0,NIFTY_ATM_CE,149.52,150.48,0.97,150.0,150.48,6.47,17.6,STOP_LOSS,-1.0,-1.06
